year,sex,cause,qimd,agegroup,deaths
2001,2,I259,4,40-44,5
2001,2,I259,4,45-49,3
2001,2,I259,4,50-54,9
2001,2,I259,4,55-59,15
2001,2,I259,4,60-64,40
2001,2,I259,4,65-69,87
2001,2,I259,4,70-74,185
2001,2,I259,4,75-79,416
2001,2,I259,4,80-84,657
2001,2,I259,4,85-89,955
2001,2,I259,4,90+,994
2001,2,I259,5,35-39,1
2001,2,I259,5,45-49,3
2001,2,I259,5,50-54,8
2001,2,I259,5,55-59,15
2001,2,I259,5,60-64,33
2001,2,I259,5,65-69,60
2001,2,I259,5,70-74,150
2001,2,I259,5,75-79,314
2001,2,I259,5,80-84,492
2001,2,I259,5,85-89,756
2001,2,I259,5,90+,760
2001,2,I48,1,50-54,2
2001,2,I48,1,55-59,1
2001,2,I48,1,60-64,3
2001,2,I48,1,65-69,10
2001,2,I48,1,70-74,21
2001,2,I48,1,75-79,42
2001,2,I48,1,80-84,84
2001,2,I48,1,85-89,99
2001,2,I48,1,90+,116
2001,2,I48,2,55-59,1
2001,2,I48,2,60-64,4
2001,2,I48,2,65-69,4
2001,2,I48,2,70-74,14
2001,2,I48,2,75-79,37
2001,2,I48,2,80-84,86
2001,2,I48,2,85-89,86
2001,2,I48,2,90+,108
2001,2,I48,3,50-54,2
2001,2,I48,3,65-69,6
2001,2,I48,3,70-74,15
2001,2,I48,3,75-79,31
2001,2,I48,3,80-84,75
2001,2,I48,3,85-89,120
2001,2,I48,3,90+,135
2001,2,I48,4,50-54,1
2001,2,I48,4,60-64,1
2001,2,I48,4,65-69,3
2001,2,I48,4,70-74,9
2001,2,I48,4,75-79,41
2001,2,I48,4,80-84,69
2001,2,I48,4,85-89,96
2001,2,I48,4,90+,124
2001,2,I48,5,55-59,1
2001,2,I48,5,65-69,5
2001,2,I48,5,70-74,6
2001,2,I48,5,75-79,38
2001,2,I48,5,80-84,67
2001,2,I48,5,85-89,96
2001,2,I48,5,90+,100
2001,2,I600,1,30-34,1
2001,2,I600,1,40-44,1
2001,2,I600,1,45-49,2
2001,2,I600,1,50-54,1
2001,2,I600,1,60-64,1
2001,2,I600,1,70-74,1
2001,2,I600,2,55-59,1
2001,2,I600,2,60-64,2
2001,2,I600,3,10-14,1
2001,2,I600,3,45-49,1
2001,2,I600,3,65-69,2
2001,2,I600,3,75-79,3
2001,2,I600,3,80-84,2
2001,2,I600,4,80-84,1
2001,2,I600,5,50-54,1
2001,2,I600,5,55-59,2
2001,2,I600,5,80-84,1
2001,2,I600,5,85-89,1
2001,2,I601,1,25-29,1
2001,2,I601,1,65-69,1
2001,2,I601,3,55-59,1
2001,2,I601,4,55-59,1
2001,2,I601,5,70-74,1
2001,2,I602,5,75-79,1
2001,2,I603,2,80-84,2
2001,2,I603,4,60-64,1
2001,2,I604,2,60-64,1
2001,2,I605,1,70-74,1
2001,2,I606,1,30-34,1
2001,2,I606,1,70-74,1
2001,2,I606,2,65-69,1
2001,2,I606,3,40-44,1
2001,2,I606,3,70-74,1
2001,2,I606,3,90+,1
2001,2,I606,4,80-84,2
2001,2,I606,4,85-89,1
2001,2,I606,5,40-44,1
2001,2,I606,5,90+,1
2001,2,I607,1,25-29,1
2001,2,I607,1,35-39,3
2001,2,I607,1,40-44,4
2001,2,I607,1,45-49,6
2001,2,I607,1,50-54,5
2001,2,I607,1,55-59,7
2001,2,I607,1,60-64,5
2001,2,I607,1,65-69,5
2001,2,I607,1,70-74,7
2001,2,I607,1,75-79,3
2001,2,I607,1,80-84,4
2001,2,I607,1,85-89,2
2001,2,I607,1,90+,1
2001,2,I607,2,30-34,1
2001,2,I607,2,35-39,1
2001,2,I607,2,40-44,1
2001,2,I607,2,45-49,1
2001,2,I607,2,50-54,3
2001,2,I607,2,55-59,4
2001,2,I607,2,60-64,6
2001,2,I607,2,65-69,3
2001,2,I607,2,70-74,3
2001,2,I607,2,75-79,7
2001,2,I607,2,80-84,5
2001,2,I607,2,85-89,8
2001,2,I607,2,90+,1
2001,2,I607,3,25-29,1
2001,2,I607,3,35-39,3
2001,2,I607,3,40-44,3
2001,2,I607,3,45-49,1
2001,2,I607,3,50-54,5
2001,2,I607,3,55-59,1
2001,2,I607,3,60-64,4
2001,2,I607,3,65-69,2
2001,2,I607,3,70-74,5
2001,2,I607,3,75-79,5
2001,2,I607,3,80-84,6
2001,2,I607,3,85-89,2
2001,2,I607,3,90+,1
2001,2,I607,4,35-39,2
2001,2,I607,4,40-44,3
2001,2,I607,4,45-49,3
2001,2,I607,4,50-54,5
2001,2,I607,4,55-59,1
2001,2,I607,4,60-64,2
2001,2,I607,4,65-69,6
2001,2,I607,4,70-74,5
2001,2,I607,4,75-79,3
2001,2,I607,4,80-84,13
2001,2,I607,4,85-89,6
2001,2,I607,5,15-19,1
2001,2,I607,5,40-44,1
2001,2,I607,5,45-49,1
2001,2,I607,5,50-54,3
2001,2,I607,5,55-59,5
2001,2,I607,5,60-64,1
2001,2,I607,5,65-69,1
2001,2,I607,5,70-74,2
2001,2,I607,5,75-79,10
2001,2,I607,5,80-84,2
2001,2,I607,5,85-89,3
2001,2,I608,1,75-79,1
2001,2,I609,1,10-14,1
2001,2,I609,1,20-24,1
2001,2,I609,1,25-29,3
2001,2,I609,1,30-34,2
2001,2,I609,1,35-39,11
2001,2,I609,1,40-44,9
2001,2,I609,1,45-49,33
2001,2,I609,1,50-54,30
2001,2,I609,1,55-59,19
2001,2,I609,1,60-64,26
2001,2,I609,1,65-69,26
2001,2,I609,1,70-74,28
2001,2,I609,1,75-79,27
2001,2,I609,1,80-84,15
2001,2,I609,1,85-89,18
2001,2,I609,1,90+,5
2001,2,I609,2,25-29,3
2001,2,I609,2,30-34,5
2001,2,I609,2,35-39,9
2001,2,I609,2,40-44,18
2001,2,I609,2,45-49,17
2001,2,I609,2,50-54,29
2001,2,I609,2,55-59,20
2001,2,I609,2,60-64,28
2001,2,I609,2,65-69,41
2001,2,I609,2,70-74,31
2001,2,I609,2,75-79,42
2001,2,I609,2,80-84,19
2001,2,I609,2,85-89,21
2001,2,I609,2,90+,4
2001,2,I609,3,20-24,2
2001,2,I609,3,25-29,2
2001,2,I609,3,30-34,4
2001,2,I609,3,35-39,4
2001,2,I609,3,40-44,8
2001,2,I609,3,45-49,16
2001,2,I609,3,50-54,10
2001,2,I609,3,55-59,25
2001,2,I609,3,60-64,20
2001,2,I609,3,65-69,28
2001,2,I609,3,70-74,30
2001,2,I609,3,75-79,27
2001,2,I609,3,80-84,44
2001,2,I609,3,85-89,14
2001,2,I609,3,90+,6
2001,2,I609,4,25-29,1
2001,2,I609,4,30-34,1
2001,2,I609,4,35-39,7
2001,2,I609,4,40-44,10
2001,2,I609,4,45-49,14
2001,2,I609,4,50-54,9
2001,2,I609,4,55-59,30
2001,2,I609,4,60-64,23
2001,2,I609,4,65-69,28
2001,2,I609,4,70-74,30
2001,2,I609,4,75-79,32
2001,2,I609,4,80-84,30
2001,2,I609,4,85-89,19
2001,2,I609,4,90+,2
2001,2,I609,5,15-19,1
2001,2,I609,5,25-29,2
2001,2,I609,5,30-34,5
2001,2,I609,5,35-39,8
2001,2,I609,5,40-44,4
2001,2,I609,5,45-49,14
2001,2,I609,5,50-54,13
2001,2,I609,5,55-59,23
2001,2,I609,5,60-64,13
2001,2,I609,5,65-69,17
2001,2,I609,5,70-74,26
2001,2,I609,5,75-79,24
2001,2,I609,5,80-84,29
2001,2,I609,5,85-89,9
2001,2,I609,5,90+,8
2001,2,I610,2,80-84,2
2001,2,I610,3,55-59,1
2001,2,I610,4,75-79,1
2001,2,I611,1,65-69,1
2001,2,I611,1,70-74,1
2001,2,I611,1,75-79,1
2001,2,I611,2,75-79,2
2001,2,I611,3,70-74,1
2001,2,I611,3,80-84,1
2001,2,I611,4,70-74,1
2001,2,I611,5,80-84,2
2001,2,I612,1,75-79,1
2001,2,I612,5,80-84,1
2001,2,I613,1,35-39,1
2001,2,I613,1,60-64,2
2001,2,I613,1,65-69,3
2001,2,I613,1,70-74,3
2001,2,I613,1,75-79,4
2001,2,I613,1,80-84,1
2001,2,I613,1,85-89,2
2001,2,I613,1,90+,1
2001,2,I613,2,45-49,1
2001,2,I613,2,55-59,2
2001,2,I613,2,60-64,2
2001,2,I613,2,70-74,4
2001,2,I613,2,75-79,2
2001,2,I613,2,80-84,2
2001,2,I613,2,85-89,3
2001,2,I613,2,90+,2
2001,2,I613,3,35-39,2
2001,2,I613,3,70-74,2
2001,2,I613,3,75-79,7
2001,2,I613,3,80-84,5
2001,2,I613,3,85-89,4
2001,2,I613,3,90+,3
2001,2,I613,4,35-39,1
2001,2,I613,4,55-59,2
2001,2,I613,4,60-64,1
